Lightning7,dd_sakoe_chiba_0.8,Random_10,0.56626,0.105
Lightning7,dd_dtw_0.6,Random_50,0.74138,0.502
Lightning7,dd_dtw_0.8,Random_50,0.63695,0.502
Lightning7,dd_fdtw_0.6,Random_50,0.81034,0.502
Lightning7,dd_fdtw_0.8,Random_50,0.72685,0.502
Lightning7,dd_itakura_0.6,Random_50,0.78966,0.502
Lightning7,dd_itakura_0.8,Random_50,0.70567,0.502
Lightning7,dd_sakoe_chiba_0.6,Random_50,0.71355,0.502
Lightning7,dd_sakoe_chiba_0.8,Random_50,0.7064,0.502
Lightning7,dd_dtw_0.6,Random_30,0.7266,0.306
Lightning7,dd_dtw_0.8,Random_30,0.64975,0.306
Lightning7,dd_fdtw_0.6,Random_30,0.78276,0.306
Lightning7,dd_fdtw_0.8,Random_30,0.69901,0.306
Lightning7,dd_itakura_0.6,Random_30,0.76232,0.306
Lightning7,dd_itakura_0.8,Random_30,0.67709,0.306
Lightning7,dd_sakoe_chiba_0.6,Random_30,0.71379,0.306
Lightning7,dd_sakoe_chiba_0.8,Random_30,0.65739,0.306
Lightning7,dd_dtw_0.6,LassoSVC,0.78916,0.998
Lightning7,dd_dtw_0.8,LassoSVC,0.7399,1
Lightning7,dd_fdtw_0.6,LassoSVC,0.8101,1
Lightning7,dd_fdtw_0.8,LassoSVC,0.8032,1
Lightning7,dd_itakura_0.6,LassoSVC,0.81749,0.991
Lightning7,dd_itakura_0.8,LassoSVC,0.76108,1
Lightning7,dd_sakoe_chiba_0.6,LassoSVC,0.78966,0.993
Lightning7,dd_sakoe_chiba_0.8,LassoSVC,0.74064,0.993
Lightning7,dd_dtw_0.6,Tree,0.73325,0.425
Lightning7,dd_dtw_0.8,Tree,0.733,0.447
Lightning7,dd_fdtw_0.6,Tree,0.77488,0.462
Lightning7,dd_fdtw_0.8,Tree,0.68473,0.43
Lightning7,dd_itakura_0.6,Tree,0.76059,0.413
Lightning7,dd_itakura_0.8,Tree,0.733,0.439
Lightning7,dd_sakoe_chiba_0.6,Tree,0.71232,0.446
Lightning7,dd_sakoe_chiba_0.8,Tree,0.69138,0.437
ToeSegmentation2,dd_dtw_0.6,Random_10,0.83102,0.105
ToeSegmentation2,dd_dtw_0.8,Random_10,0.81283,0.105
ToeSegmentation2,dd_fdtw_0.6,Random_10,0.75312,0.105
ToeSegmentation2,dd_fdtw_0.8,Random_10,0.80713,0.105
ToeSegmentation2,dd_itakura_0.6,Random_10,0.81889,0.105
ToeSegmentation2,dd_itakura_0.8,Random_10,0.79483,0.105
ToeSegmentation2,dd_sakoe_chiba_0.6,Random_10,0.74135,0.105
ToeSegmentation2,dd_sakoe_chiba_0.8,Random_10,0.74635,0.105
ToeSegmentation2,dd_dtw_0.6,Random_50,0.86132,0.503
ToeSegmentation2,dd_dtw_0.8,Random_50,0.87308,0.503
ToeSegmentation2,dd_fdtw_0.6,Random_50,0.86756,0.503
ToeSegmentation2,dd_fdtw_0.8,Random_50,0.90945,0.503
ToeSegmentation2,dd_itakura_0.6,Random_50,0.87932,0.503
ToeSegmentation2,dd_itakura_0.8,Random_50,0.8852,0.503
ToeSegmentation2,dd_sakoe_chiba_0.6,Random_50,0.81925,0.503
ToeSegmentation2,dd_sakoe_chiba_0.8,Random_50,0.81943,0.503
ToeSegmentation2,dd_dtw_0.6,Random_30,0.86114,0.301
ToeSegmentation2,dd_dtw_0.8,Random_30,0.88538,0.301
ToeSegmentation2,dd_fdtw_0.6,Random_30,0.83191,0.301
ToeSegmentation2,dd_fdtw_0.8,Random_30,0.87398,0.301
ToeSegmentation2,dd_itakura_0.6,Random_30,0.83102,0.301
ToeSegmentation2,dd_itakura_0.8,Random_30,0.85526,0.301
ToeSegmentation2,dd_sakoe_chiba_0.6,Random_30,0.80107,0.301
ToeSegmentation2,dd_sakoe_chiba_0.8,Random_30,0.80713,0.301
ToeSegmentation2,dd_dtw_0.6,LassoSVC,0.87344,0.527
ToeSegmentation2,dd_dtw_0.8,LassoSVC,0.8852,0.542
ToeSegmentation2,dd_fdtw_0.6,LassoSVC,0.88538,0.751
ToeSegmentation2,dd_fdtw_0.8,LassoSVC,0.90321,0.678
ToeSegmentation2,dd_itakura_0.6,LassoSVC,0.86738,0.535
ToeSegmentation2,dd_itakura_0.8,LassoSVC,0.8852,0.545
ToeSegmentation2,dd_sakoe_chiba_0.6,LassoSVC,0.84349,0.605
ToeSegmentation2,dd_sakoe_chiba_0.8,LassoSVC,0.86132,0.557
ToeSegmentation2,dd_dtw_0.6,Tree,0.85508,0.395
ToeSegmentation2,dd_dtw_0.8,Tree,0.88556,0.434
ToeSegmentation2,dd_fdtw_0.6,Tree,0.89162,0.384
ToeSegmentation2,dd_fdtw_0.8,Tree,0.90339,0.384
ToeSegmentation2,dd_itakura_0.6,Tree,0.8852,0.408
ToeSegmentation2,dd_itakura_0.8,Tree,0.87914,0.426
ToeSegmentation2,dd_sakoe_chiba_0.6,Tree,0.80677,0.456
ToeSegmentation2,dd_sakoe_chiba_0.8,Tree,0.84938,0.449
UMD,dd_dtw_0.6,Random_10,0.93889,0.104
UMD,dd_dtw_0.8,Random_10,0.87222,0.104
UMD,dd_fdtw_0.6,Random_10,0.89444,0.104
UMD,dd_fdtw_0.8,Random_10,0.91667,0.104
UMD,dd_itakura_0.6,Random_10,0.94444,0.104
UMD,dd_itakura_0.8,Random_10,0.87222,0.104
UMD,dd_sakoe_chiba_0.6,Random_10,0.88889,0.104
UMD,dd_sakoe_chiba_0.8,Random_10,0.92778,0.104
UMD,dd_dtw_0.6,Random_50,0.99444,0.5
UMD,dd_dtw_0.8,Random_50,0.99444,0.5
UMD,dd_fdtw_0.6,Random_50,0.96667,0.5
UMD,dd_fdtw_0.8,Random_50,0.97222,0.5
UMD,dd_itakura_0.6,Random_50,0.99444,0.5
UMD,dd_itakura_0.8,Random_50,0.99444,0.5
UMD,dd_sakoe_chiba_0.6,Random_50,0.95556,0.5
UMD,dd_sakoe_chiba_0.8,Random_50,0.99444,0.5
UMD,dd_dtw_0.6,Random_30,0.99444,0.306
UMD,dd_dtw_0.8,Random_30,0.97778,0.306
UMD,dd_fdtw_0.6,Random_30,0.96667,0.306
UMD,dd_fdtw_0.8,Random_30,0.97222,0.306
UMD,dd_itakura_0.6,Random_30,0.99444,0.306
UMD,dd_itakura_0.8,Random_30,0.97778,0.306
UMD,dd_sakoe_chiba_0.6,Random_30,1,0.306
UMD,dd_sakoe_chiba_0.8,Random_30,0.99444,0.306
UMD,dd_dtw_0.6,LassoSVC,0.99444,0.419
UMD,dd_dtw_0.8,LassoSVC,0.99444,0.374
UMD,dd_fdtw_0.6,LassoSVC,0.97222,0.787
UMD,dd_fdtw_0.8,LassoSVC,0.98889,0.703
UMD,dd_itakura_0.6,LassoSVC,0.99444,0.413
UMD,dd_itakura_0.8,LassoSVC,0.99444,0.374
UMD,dd_sakoe_chiba_0.6,LassoSVC,0.92778,0.887
UMD,dd_sakoe_chiba_0.8,LassoSVC,0.98889,0.812
UMD,dd_dtw_0.6,Tree,0.98333,0.403
UMD,dd_dtw_0.8,Tree,0.98333,0.442
UMD,dd_fdtw_0.6,Tree,0.97778,0.413
UMD,dd_fdtw_0.8,Tree,0.96667,0.421
UMD,dd_itakura_0.6,Tree,0.99444,0.41
UMD,dd_itakura_0.8,Tree,0.99444,0.433
UMD,dd_sakoe_chiba_0.6,Tree,0.98889,0.431
UMD,dd_sakoe_chiba_0.8,Tree,1,0.408
BME,dd_dtw_0.6,Random_10,0.94444,0.104
BME,dd_dtw_0.8,Random_10,0.96667,0.104
BME,dd_fdtw_0.6,Random_10,0.98889,0.104
BME,dd_fdtw_0.8,Random_10,0.98889,0.104
BME,dd_itakura_0.6,Random_10,0.95556,0.104
BME,dd_itakura_0.8,Random_10,0.97778,0.104
BME,dd_sakoe_chiba_0.6,Random_10,0.90556,0.104
BME,dd_sakoe_chiba_0.8,Random_10,1,0.104
BME,dd_dtw_0.6,Random_50,0.98889,0.5
BME,dd_dtw_0.8,Random_50,0.99444,0.5
BME,dd_fdtw_0.6,Random_50,1,0.5
BME,dd_fdtw_0.8,Random_50,1,0.5
BME,dd_itakura_0.6,Random_50,0.99444,0.5
BME,dd_itakura_0.8,Random_50,0.99444,0.5
BME,dd_sakoe_chiba_0.6,Random_50,0.86111,0.5
BME,dd_sakoe_chiba_0.8,Random_50,0.93889,0.5
BME,dd_dtw_0.6,Random_30,0.98889,0.306
BME,dd_dtw_0.8,Random_30,0.98889,0.306
BME,dd_fdtw_0.6,Random_30,1,0.306
BME,dd_fdtw_0.8,Random_30,1,0.306
BME,dd_itakura_0.6,Random_30,0.98889,0.306
BME,dd_itakura_0.8,Random_30,0.99444,0.306
BME,dd_sakoe_chiba_0.6,Random_30,0.84444,0.306
BME,dd_sakoe_chiba_0.8,Random_30,0.92778,0.306
BME,dd_dtw_0.6,LassoSVC,0.98889,0.415
BME,dd_dtw_0.8,LassoSVC,0.97222,0.325
BME,dd_fdtw_0.6,LassoSVC,1,0.735
BME,dd_fdtw_0.8,LassoSVC,1,0.629
BME,dd_itakura_0.6,LassoSVC,0.99444,0.386
BME,dd_itakura_0.8,LassoSVC,0.99444,0.319
BME,dd_sakoe_chiba_0.6,LassoSVC,1,0.629
BME,dd_sakoe_chiba_0.8,LassoSVC,0.95556,0.539
BME,dd_dtw_0.6,Tree,0.98889,0.453
BME,dd_dtw_0.8,Tree,0.99444,0.407
BME,dd_fdtw_0.6,Tree,0.99444,0.368
BME,dd_fdtw_0.8,Tree,0.99444,0.432
BME,dd_itakura_0.6,Tree,0.98889,0.436
BME,dd_itakura_0.8,Tree,0.99444,0.404
BME,dd_sakoe_chiba_0.6,Tree,1,0.414
BME,dd_sakoe_chiba_0.8,Tree,1,0.419
Trace,dd_dtw_0.6,Random_10,0.995,0.1
Trace,dd_dtw_0.8,Random_10,0.86,0.1
Trace,dd_fdtw_0.6,Random_10,1,0.1
Trace,dd_fdtw_0.8,Random_10,1,0.1
Trace,dd_itakura_0.6,Random_10,0.995,0.1
Trace,dd_itakura_0.8,Random_10,0.875,0.1
Trace,dd_sakoe_chiba_0.6,Random_10,0.96,0.1
Trace,dd_sakoe_chiba_0.8,Random_10,0.965,0.1
Trace,dd_dtw_0.6,Random_50,0.92,0.5
Trace,dd_dtw_0.8,Random_50,0.95,0.5
Trace,dd_fdtw_0.6,Random_50,1,0.5
Trace,dd_fdtw_0.8,Random_50,1,0.5
Trace,dd_itakura_0.6,Random_50,1,0.5
Trace,dd_itakura_0.8,Random_50,0.95,0.5
Trace,dd_sakoe_chiba_0.6,Random_50,0.97,0.5
Trace,dd_sakoe_chiba_0.8,Random_50,0.995,0.5
Trace,dd_dtw_0.6,Random_30,0.93,0.3
Trace,dd_dtw_0.8,Random_30,1,0.3
Trace,dd_fdtw_0.6,Random_30,1,0.3
Trace,dd_fdtw_0.8,Random_30,1,0.3
Trace,dd_itakura_0.6,Random_30,0.93,0.3
Trace,dd_itakura_0.8,Random_30,0.995,0.3
Trace,dd_sakoe_chiba_0.6,Random_30,1,0.3
Trace,dd_sakoe_chiba_0.8,Random_30,0.965,0.3
Trace,dd_dtw_0.6,LassoSVC,1,0.719
Trace,dd_dtw_0.8,LassoSVC,0.95,0.679
Trace,dd_fdtw_0.6,LassoSVC,1,0.956
Trace,dd_fdtw_0.8,LassoSVC,1,0.958
Trace,dd_itakura_0.6,LassoSVC,1,0.735
Trace,dd_itakura_0.8,LassoSVC,0.92,0.698
Trace,dd_sakoe_chiba_0.6,LassoSVC,1,0.75
Trace,dd_sakoe_chiba_0.8,LassoSVC,1,0.726
Trace,dd_dtw_0.6,Tree,0.93,0.466
Trace,dd_dtw_0.8,Tree,1,0.474
Trace,dd_fdtw_0.6,Tree,0.975,0.382
Trace,dd_fdtw_0.8,Tree,0.965,0.406
Trace,dd_itakura_0.6,Tree,0.93,0.458
Trace,dd_itakura_0.8,Tree,1,0.455
Trace,dd_sakoe_chiba_0.6,Tree,0.985,0.445
Trace,dd_sakoe_chiba_0.8,Tree,1,0.41
ShapeletSim,dd_dtw_0.6,Random_10,0.565,0.1
ShapeletSim,dd_dtw_0.8,Random_10,0.625,0.1
ShapeletSim,dd_fdtw_0.6,Random_10,0.54,0.1
ShapeletSim,dd_fdtw_0.8,Random_10,0.525,0.1
ShapeletSim,dd_itakura_0.6,Random_10,0.545,0.1
ShapeletSim,dd_itakura_0.8,Random_10,0.535,0.1
ShapeletSim,dd_sakoe_chiba_0.6,Random_10,0.57,0.1
ShapeletSim,dd_sakoe_chiba_0.8,Random_10,0.585,0.1
ShapeletSim,dd_dtw_0.6,Random_50,0.605,0.5
ShapeletSim,dd_dtw_0.8,Random_50,0.68,0.5
ShapeletSim,dd_fdtw_0.6,Random_50,0.655,0.5
ShapeletSim,dd_fdtw_0.8,Random_50,0.59,0.5
ShapeletSim,dd_itakura_0.6,Random_50,0.745,0.5
ShapeletSim,dd_itakura_0.8,Random_50,0.73,0.5
ShapeletSim,dd_sakoe_chiba_0.6,Random_50,0.71,0.5
ShapeletSim,dd_sakoe_chiba_0.8,Random_50,0.59,0.5
ShapeletSim,dd_dtw_0.6,Random_30,0.615,0.3
ShapeletSim,dd_dtw_0.8,Random_30,0.665,0.3
ShapeletSim,dd_fdtw_0.6,Random_30,0.675,0.3
ShapeletSim,dd_fdtw_0.8,Random_30,0.63,0.3
ShapeletSim,dd_itakura_0.6,Random_30,0.59,0.3
ShapeletSim,dd_itakura_0.8,Random_30,0.67,0.3
ShapeletSim,dd_sakoe_chiba_0.6,Random_30,0.62,0.3
ShapeletSim,dd_sakoe_chiba_0.8,Random_30,0.56,0.3
ShapeletSim,dd_dtw_0.6,LassoSVC,0.86,1
ShapeletSim,dd_dtw_0.8,LassoSVC,0.85,1
ShapeletSim,dd_fdtw_0.6,LassoSVC,0.765,0.999
ShapeletSim,dd_fdtw_0.8,LassoSVC,0.725,0.999
ShapeletSim,dd_itakura_0.6,LassoSVC,0.89,1
ShapeletSim,dd_itakura_0.8,LassoSVC,0.865,1
ShapeletSim,dd_sakoe_chiba_0.6,LassoSVC,0.845,0.998
ShapeletSim,dd_sakoe_chiba_0.8,LassoSVC,0.795,1
ShapeletSim,dd_dtw_0.6,Tree,0.525,0.375
ShapeletSim,dd_dtw_0.8,Tree,0.59,0.381
ShapeletSim,dd_fdtw_0.6,Tree,0.665,0.422
ShapeletSim,dd_fdtw_0.8,Tree,0.645,0.408
ShapeletSim,dd_itakura_0.6,Tree,0.615,0.363
ShapeletSim,dd_itakura_0.8,Tree,0.625,0.385
ShapeletSim,dd_sakoe_chiba_0.6,Tree,0.66,0.36
ShapeletSim,dd_sakoe_chiba_0.8,Tree,0.615,0.367
ECG200,dd_dtw_0.6,Random_10,0.825,0.1
ECG200,dd_dtw_0.8,Random_10,0.795,0.1
ECG200,dd_fdtw_0.6,Random_10,0.665,0.1
ECG200,dd_fdtw_0.8,Random_10,0.75,0.1
ECG200,dd_itakura_0.6,Random_10,0.82,0.1
ECG200,dd_itakura_0.8,Random_10,0.8,0.1
ECG200,dd_sakoe_chiba_0.6,Random_10,0.82,0.1
ECG200,dd_sakoe_chiba_0.8,Random_10,0.805,0.1
ECG200,dd_dtw_0.6,Random_50,0.845,0.5
ECG200,dd_dtw_0.8,Random_50,0.845,0.5
ECG200,dd_fdtw_0.6,Random_50,0.845,0.5
ECG200,dd_fdtw_0.8,Random_50,0.86,0.5
ECG200,dd_itakura_0.6,Random_50,0.82,0.5
ECG200,dd_itakura_0.8,Random_50,0.83,0.5
ECG200,dd_sakoe_chiba_0.6,Random_50,0.875,0.5
ECG200,dd_sakoe_chiba_0.8,Random_50,0.85,0.5
ECG200,dd_dtw_0.6,Random_30,0.865,0.3
ECG200,dd_dtw_0.8,Random_30,0.845,0.3
ECG200,dd_fdtw_0.6,Random_30,0.85,0.3
ECG200,dd_fdtw_0.8,Random_30,0.83,0.3
ECG200,dd_itakura_0.6,Random_30,0.815,0.3
ECG200,dd_itakura_0.8,Random_30,0.81,0.3
ECG200,dd_sakoe_chiba_0.6,Random_30,0.885,0.3
ECG200,dd_sakoe_chiba_0.8,Random_30,0.87,0.3
ECG200,dd_dtw_0.6,LassoSVC,0.89,0.494
ECG200,dd_dtw_0.8,LassoSVC,0.865,0.498
ECG200,dd_fdtw_0.6,LassoSVC,0.885,0.809
ECG200,dd_fdtw_0.8,LassoSVC,0.885,0.79
ECG200,dd_itakura_0.6,LassoSVC,0.865,0.576
ECG200,dd_itakura_0.8,LassoSVC,0.85,0.591
ECG200,dd_sakoe_chiba_0.6,LassoSVC,0.88,0.449
ECG200,dd_sakoe_chiba_0.8,LassoSVC,0.895,0.443
ECG200,dd_dtw_0.6,Tree,0.85,0.415
ECG200,dd_dtw_0.8,Tree,0.845,0.434
ECG200,dd_fdtw_0.6,Tree,0.865,0.421
ECG200,dd_fdtw_0.8,Tree,0.845,0.406
ECG200,dd_itakura_0.6,Tree,0.8,0.422
ECG200,dd_itakura_0.8,Tree,0.81,0.426
ECG200,dd_sakoe_chiba_0.6,Tree,0.865,0.4
ECG200,dd_sakoe_chiba_0.8,Tree,0.835,0.412
GunPoint,dd_dtw_0.6,Random_10,0.9,0.1
GunPoint,dd_dtw_0.8,Random_10,0.91,0.1
GunPoint,dd_fdtw_0.6,Random_10,0.915,0.1
GunPoint,dd_fdtw_0.8,Random_10,0.97,0.1
GunPoint,dd_itakura_0.6,Random_10,0.89,0.1
GunPoint,dd_itakura_0.8,Random_10,0.91,0.1
GunPoint,dd_sakoe_chiba_0.6,Random_10,0.935,0.1
GunPoint,dd_sakoe_chiba_0.8,Random_10,0.925,0.1
GunPoint,dd_dtw_0.6,Random_50,0.94,0.5
GunPoint,dd_dtw_0.8,Random_50,0.97,0.5
GunPoint,dd_fdtw_0.6,Random_50,0.955,0.5
GunPoint,dd_fdtw_0.8,Random_50,0.985,0.5
GunPoint,dd_itakura_0.6,Random_50,0.95,0.5
GunPoint,dd_itakura_0.8,Random_50,0.975,0.5
GunPoint,dd_sakoe_chiba_0.6,Random_50,0.975,0.5
GunPoint,dd_sakoe_chiba_0.8,Random_50,0.98,0.5
GunPoint,dd_dtw_0.6,Random_30,0.945,0.3
GunPoint,dd_dtw_0.8,Random_30,0.955,0.3
GunPoint,dd_fdtw_0.6,Random_30,0.955,0.3
GunPoint,dd_fdtw_0.8,Random_30,0.975,0.3
GunPoint,dd_itakura_0.6,Random_30,0.935,0.3
GunPoint,dd_itakura_0.8,Random_30,0.955,0.3
GunPoint,dd_sakoe_chiba_0.6,Random_30,0.975,0.3
GunPoint,dd_sakoe_chiba_0.8,Random_30,0.97,0.3
GunPoint,dd_dtw_0.6,LassoSVC,0.97,0.412
GunPoint,dd_dtw_0.8,LassoSVC,0.985,0.294
GunPoint,dd_fdtw_0.6,LassoSVC,0.985,0.571
GunPoint,dd_fdtw_0.8,LassoSVC,0.99,0.461
GunPoint,dd_itakura_0.6,LassoSVC,0.965,0.405
GunPoint,dd_itakura_0.8,LassoSVC,0.975,0.28
GunPoint,dd_sakoe_chiba_0.6,LassoSVC,0.99,0.256
GunPoint,dd_sakoe_chiba_0.8,LassoSVC,0.985,0.207
GunPoint,dd_dtw_0.6,Tree,0.955,0.424
GunPoint,dd_dtw_0.8,Tree,0.97,0.434
GunPoint,dd_fdtw_0.6,Tree,0.97,0.408
GunPoint,dd_fdtw_0.8,Tree,0.995,0.403
GunPoint,dd_itakura_0.6,Tree,0.965,0.425
GunPoint,dd_itakura_0.8,Tree,0.965,0.43
GunPoint,dd_sakoe_chiba_0.6,Tree,0.985,0.4
GunPoint,dd_sakoe_chiba_0.8,Tree,0.98,0.372
Fungi,dd_dtw_0.6,Random_10,0.79305,0.104
Fungi,dd_dtw_0.8,Random_10,0.81329,0.104
Fungi,dd_fdtw_0.6,Random_10,0.91707,0.104
Fungi,dd_fdtw_0.8,Random_10,0.94146,0.104
Fungi,dd_itakura_0.6,Random_10,0.82817,0.104
Fungi,dd_itakura_0.8,Random_10,0.88707,0.104
Fungi,dd_sakoe_chiba_0.6,Random_10,0.58805,0.104
Fungi,dd_sakoe_chiba_0.8,Random_10,0.70512,0.104
Fungi,dd_dtw_0.6,Random_50,0.94134,0.502
Fungi,dd_dtw_0.8,Random_50,0.96061,0.502
Fungi,dd_fdtw_0.6,Random_50,0.97561,0.502
Fungi,dd_fdtw_0.8,Random_50,0.98049,0.502
Fungi,dd_itakura_0.6,Random_50,0.98537,0.502
Fungi,dd_itakura_0.8,Random_50,0.94634,0.502
Fungi,dd_sakoe_chiba_0.6,Random_50,0.63756,0.502
Fungi,dd_sakoe_chiba_0.8,Random_50,0.75524,0.502
Fungi,dd_dtw_0.6,Random_30,0.89695,0.301
Fungi,dd_dtw_0.8,Random_30,0.92622,0.301
Fungi,dd_fdtw_0.6,Random_30,0.97073,0.301
Fungi,dd_fdtw_0.8,Random_30,0.98049,0.301
Fungi,dd_itakura_0.6,Random_30,0.90671,0.301
Fungi,dd_itakura_0.8,Random_30,0.92659,0.301
Fungi,dd_sakoe_chiba_0.6,Random_30,0.73073,0.301
Fungi,dd_sakoe_chiba_0.8,Random_30,0.78988,0.301
Fungi,dd_dtw_0.6,LassoSVC,0.96585,0.966
Fungi,dd_dtw_0.8,LassoSVC,0.97561,0.971
Fungi,dd_fdtw_0.6,LassoSVC,0.98049,0.999
Fungi,dd_fdtw_0.8,LassoSVC,0.99024,0.993
Fungi,dd_itakura_0.6,LassoSVC,0.97049,0.964
Fungi,dd_itakura_0.8,LassoSVC,0.98537,0.975
Fungi,dd_sakoe_chiba_0.6,LassoSVC,0.55939,0.929
Fungi,dd_sakoe_chiba_0.8,LassoSVC,0.82354,0.927
Fungi,dd_dtw_0.6,Tree,0.92159,0.469
Fungi,dd_dtw_0.8,Tree,0.9461,0.447
Fungi,dd_fdtw_0.6,Tree,0.98049,0.447
Fungi,dd_fdtw_0.8,Tree,0.97061,0.462
Fungi,dd_itakura_0.6,Tree,0.94598,0.462
Fungi,dd_itakura_0.8,Tree,0.9411,0.45
Fungi,dd_sakoe_chiba_0.6,Tree,0.68134,0.437
Fungi,dd_sakoe_chiba_0.8,Tree,0.75,0.457
Plane,dd_dtw_0.6,Random_10,1,0.101
Plane,dd_dtw_0.8,Random_10,1,0.101
Plane,dd_fdtw_0.6,Random_10,0.99524,0.101
Plane,dd_fdtw_0.8,Random_10,0.98095,0.101
Plane,dd_itakura_0.6,Random_10,1,0.101
Plane,dd_itakura_0.8,Random_10,1,0.101
Plane,dd_sakoe_chiba_0.6,Random_10,1,0.101
Plane,dd_sakoe_chiba_0.8,Random_10,1,0.101
Plane,dd_dtw_0.6,Random_50,1,0.5
Plane,dd_dtw_0.8,Random_50,1,0.5
Plane,dd_fdtw_0.6,Random_50,1,0.5
Plane,dd_fdtw_0.8,Random_50,1,0.5
Plane,dd_itakura_0.6,Random_50,1,0.5
Plane,dd_itakura_0.8,Random_50,1,0.5
Plane,dd_sakoe_chiba_0.6,Random_50,1,0.5
Plane,dd_sakoe_chiba_0.8,Random_50,1,0.5
Plane,dd_dtw_0.6,Random_30,1,0.304
Plane,dd_dtw_0.8,Random_30,1,0.304
Plane,dd_fdtw_0.6,Random_30,1,0.304
Plane,dd_fdtw_0.8,Random_30,1,0.304
Plane,dd_itakura_0.6,Random_30,1,0.304
Plane,dd_itakura_0.8,Random_30,1,0.304
Plane,dd_sakoe_chiba_0.6,Random_30,1,0.304
Plane,dd_sakoe_chiba_0.8,Random_30,1,0.304
Plane,dd_dtw_0.6,LassoSVC,1,0.514
Plane,dd_dtw_0.8,LassoSVC,1,0.596
Plane,dd_fdtw_0.6,LassoSVC,1,0.683
Plane,dd_fdtw_0.8,LassoSVC,1,0.698
Plane,dd_itakura_0.6,LassoSVC,1,0.513
Plane,dd_itakura_0.8,LassoSVC,1,0.607
Plane,dd_sakoe_chiba_0.6,LassoSVC,1,0.511
Plane,dd_sakoe_chiba_0.8,LassoSVC,1,0.577
Plane,dd_dtw_0.6,Tree,1,0.452
Plane,dd_dtw_0.8,Tree,1,0.471
Plane,dd_fdtw_0.6,Tree,1,0.455
Plane,dd_fdtw_0.8,Tree,1,0.463
Plane,dd_itakura_0.6,Tree,1,0.455
Plane,dd_itakura_0.8,Tree,1,0.475
Plane,dd_sakoe_chiba_0.6,Tree,1,0.451
Plane,dd_sakoe_chiba_0.8,Tree,1,0.467
ArrowHead,dd_dtw_0.6,Random_10,0.70155,0.101
ArrowHead,dd_dtw_0.8,Random_10,0.71561,0.101
ArrowHead,dd_fdtw_0.6,Random_10,0.69169,0.101
ArrowHead,dd_fdtw_0.8,Random_10,0.81993,0.101
ArrowHead,dd_itakura_0.6,Random_10,0.71107,0.101
ArrowHead,dd_itakura_0.8,Random_10,0.71085,0.101
ArrowHead,dd_sakoe_chiba_0.6,Random_10,0.68239,0.101
ArrowHead,dd_sakoe_chiba_0.8,Random_10,0.72525,0.101
ArrowHead,dd_dtw_0.6,Random_50,0.84363,0.502
ArrowHead,dd_dtw_0.8,Random_50,0.8814,0.502
ArrowHead,dd_fdtw_0.6,Random_50,0.86246,0.502
ArrowHead,dd_fdtw_0.8,Random_50,0.8907,0.502
ArrowHead,dd_itakura_0.6,Random_50,0.85293,0.502
ArrowHead,dd_itakura_0.8,Random_50,0.88128,0.502
ArrowHead,dd_sakoe_chiba_0.6,Random_50,0.84341,0.502
ArrowHead,dd_sakoe_chiba_0.8,Random_50,0.85293,0.502
ArrowHead,dd_dtw_0.6,Random_30,0.78649,0.302
ArrowHead,dd_dtw_0.8,Random_30,0.84828,0.302
ArrowHead,dd_fdtw_0.6,Random_30,0.83843,0.302
ArrowHead,dd_fdtw_0.8,Random_30,0.87652,0.302
ArrowHead,dd_itakura_0.6,Random_30,0.79601,0.302
ArrowHead,dd_itakura_0.8,Random_30,0.84828,0.302
ArrowHead,dd_sakoe_chiba_0.6,Random_30,0.80543,0.302
ArrowHead,dd_sakoe_chiba_0.8,Random_30,0.80532,0.302
ArrowHead,dd_dtw_0.6,LassoSVC,0.84806,0.683
ArrowHead,dd_dtw_0.8,LassoSVC,0.89535,0.637
ArrowHead,dd_fdtw_0.6,LassoSVC,0.8526,0.961
ArrowHead,dd_fdtw_0.8,LassoSVC,0.90022,0.961
ArrowHead,dd_itakura_0.6,LassoSVC,0.85736,0.688
ArrowHead,dd_itakura_0.8,LassoSVC,0.89535,0.647
ArrowHead,dd_sakoe_chiba_0.6,LassoSVC,0.8196,0.581
ArrowHead,dd_sakoe_chiba_0.8,LassoSVC,0.90997,0.563
ArrowHead,dd_dtw_0.6,Tree,0.78638,0.399
ArrowHead,dd_dtw_0.8,Tree,0.80066,0.412
ArrowHead,dd_fdtw_0.6,Tree,0.79125,0.392
ArrowHead,dd_fdtw_0.8,Tree,0.87663,0.397
ArrowHead,dd_itakura_0.6,Tree,0.74828,0.39
ArrowHead,dd_itakura_0.8,Tree,0.78638,0.415
ArrowHead,dd_sakoe_chiba_0.6,Tree,0.8103,0.377
ArrowHead,dd_sakoe_chiba_0.8,Tree,0.83422,0.391
Ham,dd_dtw_0.6,Random_10,0.66844,0.105
Ham,dd_dtw_0.8,Random_10,0.62115,0.105
Ham,dd_fdtw_0.6,Random_10,0.61705,0.105
Ham,dd_fdtw_0.8,Random_10,0.61705,0.105
Ham,dd_itakura_0.6,Random_10,0.63599,0.105
Ham,dd_itakura_0.8,Random_10,0.64042,0.105
Ham,dd_sakoe_chiba_0.6,Random_10,0.70565,0.105
Ham,dd_sakoe_chiba_0.8,Random_10,0.65393,0.105
Ham,dd_dtw_0.6,Random_50,0.73865,0.502
Ham,dd_dtw_0.8,Random_50,0.76611,0.502
Ham,dd_fdtw_0.6,Random_50,0.77099,0.502
Ham,dd_fdtw_0.8,Random_50,0.71052,0.502
